"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6","test_422_invalid_email[notanemail]","tests.api","2026-06-28","passed","2026-06-28","TestCreateUser","test_users_api","",""
"DB юзер + неверный пароль → 401. Покрывает auth.py:74-75.","553","test_login_db_user_wrong_password","tests.api","2026-06-28","passed","2026-06-28","TestAuthDBPath","test_auth_flows","",""
"","8","test_401_wrong_password","tests.api","2026-06-28","passed","2026-06-28","TestAuth","test_users_api","",""
"","7","test_200_default_pagination","tests.api","2026-06-28","passed","2026-06-28","TestListUsers","test_users_api","",""
"","279","test_201_returns_id_no_password","tests.api","2026-06-28","passed","2026-06-28","TestCreateUser","test_users_api","",""
"","0","test_openapi_schema_structure","tests.api","2026-06-28","passed","2026-06-28","","test_schemathesis","",""
"","5","test_login_page_contains_form","tests.api","2026-06-28","passed","2026-06-28","TestFrontendRoutes","test_frontend","",""
"get_user 404 — users.py:55-56 (not found branch).","5","test_get_user_not_found_path","tests.api","2026-06-28","passed","2026-06-28","TestUsersAPICoverage","test_auth_flows","",""
"list_users return — users.py:39.","9","test_list_users_returns_response","tests.api","2026-06-28","passed","2026-06-28","TestUsersAPICoverage","test_auth_flows","",""
"","8","test_health_ready_has_components","tests.api","2026-06-28","passed","2026-06-28","TestReadinessProbe","test_health","",""
"","4","test_422_limit_over_100","tests.api","2026-06-28","passed","2026-06-28","TestListUsers","test_users_api","",""
"Email не существует в DB → 401. Покрывает auth.py:71-72.","7","test_login_nonexistent_db_user","tests.api","2026-06-28","passed","2026-06-28","TestAuthDBPath","test_auth_flows","",""
"","0","test_user_response_has_security_constraints","tests.contract","2026-06-28","passed","2026-06-28","TestContractFileExists","test_api_contracts","",""
"","6","test_422_invalid_password[no_upper]","tests.api","2026-06-28","passed","2026-06-28","TestCreateUser","test_users_api","",""
"health.py:68-71 — DB exception → overall = 'down'.","5","test_db_down_sets_overall_down","tests.api","2026-06-28","passed","2026-06-28","TestHealthRouterDirect","test_health","",""
"","0","test_all_required_contracts_defined","tests.contract","2026-06-28","passed","2026-06-28","TestContractFileExists","test_api_contracts","",""
"","1","test_openapi_all_endpoints_present","tests.api","2026-06-28","passed","2026-06-28","","test_schemathesis","",""
"","8","test_200_pagination_respects_limit[5-0]","tests.api","2026-06-28","passed","2026-06-28","TestListUsers","test_users_api","",""
"409 ответ должен соответствовать error_response контракту.","555","test_conflict_error_contract","tests.contract","2026-06-28","passed","2026-06-28","TestUserServiceContract","test_api_contracts","",""
"POST /api/v1/users → должен соответствовать user_response контракту.","280","test_create_user_contract","tests.contract","2026-06-28","passed","2026-06-28","TestUserServiceContract","test_api_contracts","",""
"","4","test_401_bad_token","tests.api","2026-06-28","passed","2026-06-28","TestGetUser","test_users_api","",""
"","0","test_contracts_dict_not_empty","tests.contract","2026-06-28","passed","2026-06-28","TestContractFileExists","test_api_contracts","",""
"POST /api/v1/auth/login → token_response контракт.","5","test_login_contract","tests.contract","2026-06-28","passed","2026-06-28","TestUserServiceContract","test_api_contracts","",""
"","4","test_401_unauthenticated","tests.api","2026-06-28","passed","2026-06-28","TestListUsers","test_users_api","",""
"","6","test_422_invalid_email[missing@]","tests.api","2026-06-28","passed","2026-06-28","TestCreateUser","test_users_api","",""
"","7","test_401_unknown_user","tests.api","2026-06-28","passed","2026-06-28","TestAuth","test_users_api","",""
"","7","test_422_invalid_email[aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa@x.com]","tests.api","2026-06-28","passed","2026-06-28","TestCreateUser","test_users_api","",""
"","6","test_200_response_shape","tests.api","2026-06-28","passed","2026-06-28","TestGetUser","test_users_api","",""
"health.py:78-81 — Redis ping ok.","7","test_redis_ok_when_available","tests.api","2026-06-28","passed","2026-06-28","TestHealthRouterDirect","test_health","",""
"","4","test_200_health","tests.api","2026-06-28","passed","2026-06-28","TestHealth","test_users_api","",""
"delete_user 204 — users.py полный happy path.","285","test_delete_user_success_path","tests.api","2026-06-28","passed","2026-06-28","TestUsersAPICoverage","test_auth_flows","",""
"Liveness probe должен быть публичным — k8s не передаёт auth.","3","test_health_no_auth_required","tests.api","2026-06-28","passed","2026-06-28","TestLivenessProbe","test_health","",""
"Redis недоступен в тестовой среде — статус degraded, не down.","7","test_health_ready_redis_degraded_not_down","tests.api","2026-06-28","passed","2026-06-28","TestReadinessProbe","test_health","",""
"","7","test_health_ready_database_ok","tests.api","2026-06-28","passed","2026-06-28","TestReadinessProbe","test_health","",""
"Liveness probe — без IO, должен отвечать быстро.","4","test_health_fast_response","tests.api","2026-06-28","passed","2026-06-28","TestLivenessProbe","test_health","",""
"","553","test_409_duplicate_email","tests.api","2026-06-28","passed","2026-06-28","TestCreateUser","test_users_api","",""
"","7","test_200_pagination_respects_limit[20-0]","tests.api","2026-06-28","passed","2026-06-28","TestListUsers","test_users_api","",""
"Expired token → 401. Покрывает _verify_token line 47.","5","test_expired_token_returns_401","tests.api","2026-06-28","passed","2026-06-28","TestAuthDBPath","test_auth_flows","",""
"","6","test_404_nonexistent","tests.api","2026-06-28","passed","2026-06-28","TestDeleteUser","test_users_api","",""
"","856","test_schemathesis_loads_all_operations","tests.api","2026-06-28","passed","2026-06-28","","test_schemathesis","",""
"","0","test_openapi_endpoints_have_responses","tests.api","2026-06-28","passed","2026-06-28","","test_schemathesis","",""
"","4","test_health_200","tests.api","2026-06-28","passed","2026-06-28","TestLivenessProbe","test_health","",""
"Явно проверяем успешный create — users.py:24 (return UserResponse).","279","test_create_user_success_path","tests.api","2026-06-28","passed","2026-06-28","TestUsersAPICoverage","test_auth_flows","",""
"","4","test_401_malformed_header","tests.api","2026-06-28","passed","2026-06-28","TestGetUser","test_users_api","",""
"Health endpoint должен быть публичным — для k8s liveness probe.","4","test_health_no_auth_required","tests.api","2026-06-28","passed","2026-06-28","TestHealth","test_users_api","",""
"Создаём юзера, логинимся через email — покрывает DB путь auth.py:63-78.","1026","test_login_as_real_db_user","tests.api","2026-06-28","passed","2026-06-28","TestAuthDBPath","test_auth_flows","",""
"","7","test_200_get_existing","tests.api","2026-06-28","passed","2026-06-28","TestGetUser","test_users_api","",""
"","4","test_401_no_token","tests.api","2026-06-28","passed","2026-06-28","TestGetUser","test_users_api","",""
"","7","test_200_pagination_respects_limit[10-5]","tests.api","2026-06-28","passed","2026-06-28","TestListUsers","test_users_api","",""
"GET /api/v1/users/{id} → user_response контракт.","285","test_get_user_contract","tests.contract","2026-06-28","passed","2026-06-28","TestUserServiceContract","test_api_contracts","",""
"","6","test_422_invalid_email[two@@domain.com]","tests.api","2026-06-28","passed","2026-06-28","TestCreateUser","test_users_api","",""
"","6","test_422_missing_required_field[email]","tests.api","2026-06-28","passed","2026-06-28","TestCreateUser","test_users_api","",""
"
        Security контракт: ни один response не должен содержать пароль.
        Проверяем рекурсивно весь JSON.
        ","286","test_no_password_leak_in_any_response","tests.contract","2026-06-28","passed","2026-06-28","TestUserServiceContract","test_api_contracts","",""
"","7","test_422_invalid_password[no_digit]","tests.api","2026-06-28","passed","2026-06-28","TestCreateUser","test_users_api","",""
"","7","test_422_username_too_short","tests.api","2026-06-28","passed","2026-06-28","TestCreateUser","test_users_api","",""
"GET /api/v1/users → user_list_response контракт.","7","test_list_users_contract","tests.contract","2026-06-28","passed","2026-06-28","TestUserServiceContract","test_api_contracts","",""
"404 ответ должен соответствовать error_response контракту.","6","test_not_found_error_contract","tests.contract","2026-06-28","passed","2026-06-28","TestUserServiceContract","test_api_contracts","",""
"","315","test_schemathesis_no_5xx","tests.api","2026-06-28","passed","2026-06-28","","test_schemathesis","",""
"delete_user 404 — users.py:68-69.","6","test_delete_user_not_found_path","tests.api","2026-06-28","passed","2026-06-28","TestUsersAPICoverage","test_auth_flows","",""
