"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Expired token → 401. Покрывает _verify_token line 47.","4","test_expired_token_returns_401","tests.api","2026-09-03","passed","2026-09-03","TestAuthDBPath","test_auth_flows","",""
"","133","test_logout_returns_to_login[chromium]","tests.e2e","2026-09-03","passed","2026-09-03","TestDashboard","test_auth_flow","",""
"422 от FastAPI — проверяем что поле 'detail' присутствует.","5","test_validation_error_contract","tests.contract","2026-09-03","passed","2026-09-03","TestUserServiceContract","test_api_contracts","",""
"","584","test_schemathesis_loads_all_operations","tests.api","2026-09-03","passed","2026-09-03","","test_schemathesis","",""
"","20","test_error_hidden_initially[chromium]","tests.e2e","2026-09-03","passed","2026-09-03","TestLoginPageUI","test_auth_flow","",""
"","3","test_login_page_contains_form","tests.api","2026-09-03","passed","2026-09-03","TestFrontendRoutes","test_frontend","",""
"delete_user 404 — users.py:68-69.","5","test_delete_user_not_found_path","tests.api","2026-09-03","passed","2026-09-03","TestUsersAPICoverage","test_auth_flows","",""
"Email не существует в DB → 401. Покрывает auth.py:71-72.","6","test_login_nonexistent_db_user","tests.api","2026-09-03","passed","2026-09-03","TestAuthDBPath","test_auth_flows","",""
"","6","test_401_unknown_user","tests.api","2026-09-03","passed","2026-09-03","TestAuth","test_users_api","",""
"DB юзер + неверный пароль → 401. Покрывает auth.py:74-75.","450","test_login_db_user_wrong_password","tests.api","2026-09-03","passed","2026-09-03","TestAuthDBPath","test_auth_flows","",""
"","100","test_wrong_password_shows_error[chromium]","tests.e2e","2026-09-03","passed","2026-09-03","TestLoginFlow","test_auth_flow","",""
"","8","test_health_ready_has_components","tests.api","2026-09-03","passed","2026-09-03","TestReadinessProbe","test_health","",""
"","1","test_openapi_post_endpoints_have_request_body","tests.api","2026-09-03","passed","2026-09-03","","test_schemathesis","",""
"
        Открываем /dashboard без логина.
        Фронтенд проверяет sessionStorage — нет токена → показывает login form.
        Submit button доступен для входа.
        ","540","test_direct_dashboard_access_without_auth[chromium]","tests.e2e","2026-09-03","passed","2026-09-03","TestDashboard","test_auth_flow","",""
"","5","test_health_ready_has_version","tests.api","2026-09-03","passed","2026-09-03","TestReadinessProbe","test_health","",""
"","6","test_health_ready_has_uptime","tests.api","2026-09-03","passed","2026-09-03","TestReadinessProbe","test_health","",""
"","4","test_422_missing_required_field[email]","tests.api","2026-09-03","passed","2026-09-03","TestCreateUser","test_users_api","",""
"","93","test_xss_in_username_safe[chromium]","tests.e2e","2026-09-03","passed","2026-09-03","TestLoginFlow","test_auth_flow","",""
"","2","test_200_health","tests.api","2026-09-03","passed","2026-09-03","TestHealth","test_users_api","",""
"","5","test_200_pagination_respects_limit[5-0]","tests.api","2026-09-03","passed","2026-09-03","TestListUsers","test_users_api","",""
"","6","test_401_empty_credentials","tests.api","2026-09-03","passed","2026-09-03","TestAuth","test_users_api","",""
"","23","test_submit_button_text[chromium]","tests.e2e","2026-09-03","passed","2026-09-03","TestLoginPageUI","test_auth_flow","",""
"","6","test_422_missing_required_field[username]","tests.api","2026-09-03","passed","2026-09-03","TestCreateUser","test_users_api","",""
"","4","test_404_nonexistent","tests.api","2026-09-03","passed","2026-09-03","TestDeleteUser","test_users_api","",""
"","292","test_health_ready_200","tests.api","2026-09-03","passed","2026-09-03","TestReadinessProbe","test_health","",""
"","83","test_404_after_delete","tests.api","2026-09-03","passed","2026-09-03","TestDeleteUser","test_users_api","",""
"","221","test_201_returns_id_no_password","tests.api","2026-09-03","passed","2026-09-03","TestCreateUser","test_users_api","",""
"","2","test_401_unauthenticated","tests.api","2026-09-03","passed","2026-09-03","TestListUsers","test_users_api","",""
"","129","test_dashboard_shows_welcome_after_login[chromium]","tests.e2e","2026-09-03","passed","2026-09-03","TestDashboard","test_auth_flow","",""
"","6","test_200_response_shape","tests.api","2026-09-03","passed","2026-09-03","TestGetUser","test_users_api","",""
"","3","test_422_negative_offset","tests.api","2026-09-03","passed","2026-09-03","TestListUsers","test_users_api","",""
"","5","test_422_invalid_email[two@@domain.com]","tests.api","2026-09-03","passed","2026-09-03","TestCreateUser","test_users_api","",""
"","6","test_health_ready_database_ok","tests.api","2026-09-03","passed","2026-09-03","TestReadinessProbe","test_health","",""
"","5","test_200_get_existing","tests.api","2026-09-03","passed","2026-09-03","TestGetUser","test_users_api","",""
"409 ответ должен соответствовать error_response контракту.","450","test_conflict_error_contract","tests.contract","2026-09-03","passed","2026-09-03","TestUserServiceContract","test_api_contracts","",""
"health.py:68-71 — DB exception → overall = 'down'.","4","test_db_down_sets_overall_down","tests.api","2026-09-03","passed","2026-09-03","TestHealthRouterDirect","test_health","",""
"","5","test_200_default_pagination","tests.api","2026-09-03","passed","2026-09-03","TestListUsers","test_users_api","",""
"","3","test_401_bad_token","tests.api","2026-09-03","passed","2026-09-03","TestGetUser","test_users_api","",""
"","6","test_200_pagination_respects_limit[1-0]","tests.api","2026-09-03","passed","2026-09-03","TestListUsers","test_users_api","",""
"","5","test_422_invalid_password[no_digit]","tests.api","2026-09-03","passed","2026-09-03","TestCreateUser","test_users_api","",""
"","3","test_422_limit_over_100","tests.api","2026-09-03","passed","2026-09-03","TestListUsers","test_users_api","",""
"","282","test_schemathesis_no_5xx","tests.api","2026-09-03","passed","2026-09-03","","test_schemathesis","",""
"get_user happy path — users.py:55-57.","226","test_get_user_found_path","tests.api","2026-09-03","passed","2026-09-03","TestUsersAPICoverage","test_auth_flows","",""
"","3","test_dashboard_has_logout_element","tests.api","2026-09-03","passed","2026-09-03","TestFrontendRoutes","test_frontend","",""
"Health endpoint должен быть публичным — для k8s liveness probe.","3","test_health_no_auth_required","tests.api","2026-09-03","passed","2026-09-03","TestHealth","test_users_api","",""
"Liveness probe должен быть публичным — k8s не передаёт auth.","3","test_health_no_auth_required","tests.api","2026-09-03","passed","2026-09-03","TestLivenessProbe","test_health","",""
"","23","test_schemathesis_invalid_inputs_no_500","tests.api","2026-09-03","passed","2026-09-03","","test_schemathesis","",""
"","0","test_openapi_all_endpoints_present","tests.api","2026-09-03","passed","2026-09-03","","test_schemathesis","",""
"","2","test_health_returns_environment","tests.api","2026-09-03","passed","2026-09-03","TestLivenessProbe","test_health","",""
"","92","test_invalid_credentials_parametrized[chromium-admin-wrongpass]","tests.e2e","2026-09-03","passed","2026-09-03","TestLoginFlow","test_auth_flow","",""
"","3","test_health_env_is_test","tests.api","2026-09-03","passed","2026-09-03","TestHealth","test_users_api","",""
"","4","test_401_unauthenticated","tests.api","2026-09-03","passed","2026-09-03","TestDeleteUser","test_users_api","",""
"","315","test_successful_login_redirects_to_dashboard[chromium]","tests.e2e","2026-09-03","passed","2026-09-03","TestLoginFlow","test_auth_flow","",""
"","3","test_401_malformed_header","tests.api","2026-09-03","passed","2026-09-03","TestGetUser","test_users_api","",""
"","538","test_409_duplicate_email","tests.api","2026-09-03","passed","2026-09-03","TestCreateUser","test_users_api","",""
"Создаём юзера, логинимся через email — покрывает DB путь auth.py:63-78.","748","test_login_as_real_db_user","tests.api","2026-09-03","passed","2026-09-03","TestAuthDBPath","test_auth_flows","",""
"list_users return — users.py:39.","7","test_list_users_returns_response","tests.api","2026-09-03","passed","2026-09-03","TestUsersAPICoverage","test_auth_flows","",""
"","30","test_204_delete_existing","tests.api","2026-09-03","passed","2026-09-03","TestDeleteUser","test_users_api","",""
"","44","test_login_form_elements_present[chromium]","tests.e2e","2026-09-03","passed","2026-09-03","TestLoginPageUI","test_auth_flow","",""
"","1","test_openapi_endpoints_have_responses","tests.api","2026-09-03","passed","2026-09-03","","test_schemathesis","",""
"","10","test_200_token_grants_access","tests.api","2026-09-03","passed","2026-09-03","TestAuth","test_users_api","",""
"","4","test_422_username_too_short","tests.api","2026-09-03","passed","2026-09-03","TestCreateUser","test_users_api","",""
"","5","test_422_invalid_email[missing@]","tests.api","2026-09-03","passed","2026-09-03","TestCreateUser","test_users_api","",""
"","100","test_sql_injection_safely_rejected[chromium]","tests.e2e","2026-09-03","passed","2026-09-03","TestLoginFlow","test_auth_flow","",""
"health.py:78-81 — Redis ping ok.","4","test_redis_ok_when_available","tests.api","2026-09-03","passed","2026-09-03","TestHealthRouterDirect","test_health","",""
"","0","test_all_required_contracts_defined","tests.contract","2026-09-03","passed","2026-09-03","TestContractFileExists","test_api_contracts","",""
"delete_user 204 — users.py полный happy path.","277","test_delete_user_success_path","tests.api","2026-09-03","passed","2026-09-03","TestUsersAPICoverage","test_auth_flows","",""
"IntegrityError → HTTPException 409 — users.py:25-26.","450","test_create_duplicate_triggers_409","tests.api","2026-09-03","passed","2026-09-03","TestUsersAPICoverage","test_auth_flows","",""
"","0","test_openapi_schema_structure","tests.api","2026-09-03","passed","2026-09-03","","test_schemathesis","",""
"","4","test_422_invalid_email[notanemail]","tests.api","2026-09-03","passed","2026-09-03","TestCreateUser","test_users_api","",""
"","4","test_422_missing_required_field[password]","tests.api","2026-09-03","passed","2026-09-03","TestCreateUser","test_users_api","",""
"","5","test_422_invalid_password[no_upper]","tests.api","2026-09-03","passed","2026-09-03","TestCreateUser","test_users_api","",""
"POST /api/v1/users → должен соответствовать user_response контракту.","460","test_create_user_contract","tests.contract","2026-09-03","passed","2026-09-03","TestUserServiceContract","test_api_contracts","",""
"get_user 404 — users.py:55-56 (not found branch).","4","test_get_user_not_found_path","tests.api","2026-09-03","passed","2026-09-03","TestUsersAPICoverage","test_auth_flows","",""
"main.py:87-88 — /dashboard route.","4","test_dashboard_page_serves_html","tests.api","2026-09-03","passed","2026-09-03","TestFrontendRoutes","test_frontend","",""
"","222","test_201_email_normalized_lowercase","tests.api","2026-09-03","passed","2026-09-03","TestCreateUser","test_users_api","",""
"","3","test_health_200","tests.api","2026-09-03","passed","2026-09-03","TestLivenessProbe","test_health","",""
"404 ответ должен соответствовать error_response контракту.","4","test_not_found_error_contract","tests.contract","2026-09-03","passed","2026-09-03","TestUserServiceContract","test_api_contracts","",""
"","6","test_422_invalid_password[short_password]","tests.api","2026-09-03","passed","2026-09-03","TestCreateUser","test_users_api","",""
