"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","98","test_invalid_credentials_parametrized[chromium-aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa-pass]","tests.e2e","2026-07-10","passed","2026-07-10","TestLoginFlow","test_auth_flow","",""
"","4","test_health_env_is_test","tests.api","2026-07-10","passed","2026-07-10","TestHealth","test_users_api","",""
"Token подписан другим секретом → 401.","4","test_token_with_wrong_secret_returns_401","tests.api","2026-07-10","passed","2026-07-10","TestAuthDBPath","test_auth_flows","",""
"","3","test_health_returns_environment","tests.api","2026-07-10","passed","2026-07-10","TestLivenessProbe","test_health","",""
"","7","test_401_wrong_password","tests.api","2026-07-10","passed","2026-07-10","TestAuth","test_users_api","",""
"Создаём юзера, логинимся через email — покрывает DB путь auth.py:63-78.","1051","test_login_as_real_db_user","tests.api","2026-07-10","passed","2026-07-10","TestAuthDBPath","test_auth_flows","",""
"","95","test_xss_in_username_safe[chromium]","tests.e2e","2026-07-10","passed","2026-07-10","TestLoginFlow","test_auth_flow","",""
"","180","test_dashboard_shows_welcome_after_login[chromium]","tests.e2e","2026-07-10","passed","2026-07-10","TestDashboard","test_auth_flow","",""
"","4","test_401_no_token","tests.api","2026-07-10","passed","2026-07-10","TestGetUser","test_users_api","",""
"","7","test_422_invalid_email[@nodomain.com]","tests.api","2026-07-10","passed","2026-07-10","TestCreateUser","test_users_api","",""
"","76","test_wrong_password_shows_error[chromium]","tests.e2e","2026-07-10","passed","2026-07-10","TestLoginFlow","test_auth_flow","",""
"Liveness probe — без IO, должен отвечать быстро.","3","test_health_fast_response","tests.api","2026-07-10","passed","2026-07-10","TestLivenessProbe","test_health","",""
"409 ответ должен соответствовать error_response контракту.","555","test_conflict_error_contract","tests.contract","2026-07-10","passed","2026-07-10","TestUserServiceContract","test_api_contracts","",""
"","1","test_openapi_all_endpoints_present","tests.api","2026-07-10","passed","2026-07-10","","test_schemathesis","",""
"get_user happy path — users.py:55-57.","287","test_get_user_found_path","tests.api","2026-07-10","passed","2026-07-10","TestUsersAPICoverage","test_auth_flows","",""
"","6","test_404_nonexistent","tests.api","2026-07-10","passed","2026-07-10","TestDeleteUser","test_users_api","",""
"","4","test_health_200","tests.api","2026-07-10","passed","2026-07-10","TestLivenessProbe","test_health","",""
"","280","test_201_returns_id_no_password","tests.api","2026-07-10","passed","2026-07-10","TestCreateUser","test_users_api","",""
"Health endpoint должен быть публичным — для k8s liveness probe.","4","test_health_no_auth_required","tests.api","2026-07-10","passed","2026-07-10","TestHealth","test_users_api","",""
"","937","test_schemathesis_loads_all_operations","tests.api","2026-07-10","passed","2026-07-10","","test_schemathesis","",""
"","1","test_openapi_post_endpoints_have_request_body","tests.api","2026-07-10","passed","2026-07-10","","test_schemathesis","",""
"","0","test_openapi_schema_structure","tests.api","2026-07-10","passed","2026-07-10","","test_schemathesis","",""
"Явно проверяем успешный create — users.py:24 (return UserResponse).","283","test_create_user_success_path","tests.api","2026-07-10","passed","2026-07-10","TestUsersAPICoverage","test_auth_flows","",""
"","8","test_200_pagination_respects_limit[10-5]","tests.api","2026-07-10","passed","2026-07-10","TestListUsers","test_users_api","",""
"","189","test_logout_returns_to_login[chromium]","tests.e2e","2026-07-10","passed","2026-07-10","TestDashboard","test_auth_flow","",""
"","7","test_200_response_shape","tests.api","2026-07-10","passed","2026-07-10","TestGetUser","test_users_api","",""
"","7","test_422_missing_required_field[email]","tests.api","2026-07-10","passed","2026-07-10","TestCreateUser","test_users_api","",""
"","37","test_schemathesis_invalid_inputs_no_500","tests.api","2026-07-10","passed","2026-07-10","","test_schemathesis","",""
"","7","test_200_pagination_respects_limit[20-0]","tests.api","2026-07-10","passed","2026-07-10","TestListUsers","test_users_api","",""
"","8","test_422_invalid_password[no_digit]","tests.api","2026-07-10","passed","2026-07-10","TestCreateUser","test_users_api","",""
"
        Security контракт: ни один response не должен содержать пароль.
        Проверяем рекурсивно весь JSON.
        ","286","test_no_password_leak_in_any_response","tests.contract","2026-07-10","passed","2026-07-10","TestUserServiceContract","test_api_contracts","",""
"","5","test_401_bad_token","tests.api","2026-07-10","passed","2026-07-10","TestGetUser","test_users_api","",""
"list_users return — users.py:39.","10","test_list_users_returns_response","tests.api","2026-07-10","passed","2026-07-10","TestUsersAPICoverage","test_auth_flows","",""
"POST /api/v1/auth/login → token_response контракт.","6","test_login_contract","tests.contract","2026-07-10","passed","2026-07-10","TestUserServiceContract","test_api_contracts","",""
"delete_user 204 — users.py полный happy path.","287","test_delete_user_success_path","tests.api","2026-07-10","passed","2026-07-10","TestUsersAPICoverage","test_auth_flows","",""
"","8","test_422_invalid_email[aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa@x.com]","tests.api","2026-07-10","passed","2026-07-10","TestCreateUser","test_users_api","",""
"","8","test_200_pagination_respects_limit[1-0]","tests.api","2026-07-10","passed","2026-07-10","TestListUsers","test_users_api","",""
"health.py:78-81 — Redis ping ok.","6","test_redis_ok_when_available","tests.api","2026-07-10","passed","2026-07-10","TestHealthRouterDirect","test_health","",""
"delete_user 404 — users.py:68-69.","6","test_delete_user_not_found_path","tests.api","2026-07-10","passed","2026-07-10","TestUsersAPICoverage","test_auth_flows","",""
"","8","test_health_ready_has_version","tests.api","2026-07-10","passed","2026-07-10","TestReadinessProbe","test_health","",""
"Redis недоступен в тестовой среде — статус degraded, не down.","9","test_health_ready_redis_degraded_not_down","tests.api","2026-07-10","passed","2026-07-10","TestReadinessProbe","test_health","",""
"","9","test_health_ready_database_ok","tests.api","2026-07-10","passed","2026-07-10","TestReadinessProbe","test_health","",""
"POST /api/v1/users → должен соответствовать user_response контракту.","281","test_create_user_contract","tests.contract","2026-07-10","passed","2026-07-10","TestUserServiceContract","test_api_contracts","",""
"","1","test_contracts_dict_not_empty","tests.contract","2026-07-10","passed","2026-07-10","TestContractFileExists","test_api_contracts","",""
"","7","test_422_invalid_email[missing@]","tests.api","2026-07-10","passed","2026-07-10","TestCreateUser","test_users_api","",""
"","4","test_login_page_contains_form","tests.api","2026-07-10","passed","2026-07-10","TestFrontendRoutes","test_frontend","",""
"","4","test_401_malformed_header","tests.api","2026-07-10","passed","2026-07-10","TestGetUser","test_users_api","",""
"","21","test_error_hidden_initially[chromium]","tests.e2e","2026-07-10","passed","2026-07-10","TestLoginPageUI","test_auth_flow","",""
"","10","test_204_delete_existing","tests.api","2026-07-10","passed","2026-07-10","TestDeleteUser","test_users_api","",""
"","4","test_200_health","tests.api","2026-07-10","passed","2026-07-10","TestHealth","test_users_api","",""
"GET /api/v1/users/{id} → user_response контракт.","285","test_get_user_contract","tests.contract","2026-07-10","passed","2026-07-10","TestUserServiceContract","test_api_contracts","",""
"","0","test_openapi_endpoints_have_responses","tests.api","2026-07-10","passed","2026-07-10","","test_schemathesis","",""
"Liveness probe должен быть публичным — k8s не передаёт auth.","4","test_health_no_auth_required","tests.api","2026-07-10","passed","2026-07-10","TestLivenessProbe","test_health","",""
"
        Открываем /dashboard без логина.
        Фронтенд проверяет sessionStorage — нет токена → показывает login form.
        Submit button доступен для входа.
        ","550","test_direct_dashboard_access_without_auth[chromium]","tests.e2e","2026-07-10","passed","2026-07-10","TestDashboard","test_auth_flow","",""
"","7","test_422_missing_required_field[password]","tests.api","2026-07-10","passed","2026-07-10","TestCreateUser","test_users_api","",""
"","22","test_password_field_is_masked[chromium]","tests.e2e","2026-07-10","passed","2026-07-10","TestLoginPageUI","test_auth_flow","",""
"IntegrityError → HTTPException 409 — users.py:25-26.","556","test_create_duplicate_triggers_409","tests.api","2026-07-10","passed","2026-07-10","TestUsersAPICoverage","test_auth_flows","",""
"","7","test_401_empty_credentials","tests.api","2026-07-10","passed","2026-07-10","TestAuth","test_users_api","",""
"get_user 404 — users.py:55-56 (not found branch).","6","test_get_user_not_found_path","tests.api","2026-07-10","passed","2026-07-10","TestUsersAPICoverage","test_auth_flows","",""
"","4","test_health_returns_ok_status","tests.api","2026-07-10","passed","2026-07-10","TestLivenessProbe","test_health","",""
"","21","test_submit_button_text[chromium]","tests.e2e","2026-07-10","passed","2026-07-10","TestLoginPageUI","test_auth_flow","",""
"","7","test_422_invalid_email[notanemail]","tests.api","2026-07-10","passed","2026-07-10","TestCreateUser","test_users_api","",""
"","556","test_409_duplicate_email","tests.api","2026-07-10","passed","2026-07-10","TestCreateUser","test_users_api","",""
"","4","test_401_unauthenticated","tests.api","2026-07-10","passed","2026-07-10","TestListUsers","test_users_api","",""
"","5","test_401_unauthenticated","tests.api","2026-07-10","passed","2026-07-10","TestDeleteUser","test_users_api","",""
"","8","test_422_username_too_short","tests.api","2026-07-10","passed","2026-07-10","TestCreateUser","test_users_api","",""
"","282","test_201_email_normalized_lowercase","tests.api","2026-07-10","passed","2026-07-10","TestCreateUser","test_users_api","",""
"GET /api/v1/users → user_list_response контракт.","8","test_list_users_contract","tests.contract","2026-07-10","passed","2026-07-10","TestUserServiceContract","test_api_contracts","",""
"Expired token → 401. Покрывает _verify_token line 47.","5","test_expired_token_returns_401","tests.api","2026-07-10","passed","2026-07-10","TestAuthDBPath","test_auth_flows","",""
"","7","test_401_unknown_user","tests.api","2026-07-10","passed","2026-07-10","TestAuth","test_users_api","",""
